id,iso,adm1,adm2
23528,MEX,MEX.24_1,MEX.24.7_1
23529,MEX,MEX.24_1,MEX.24.8_1
23530,MEX,MEX.24_1,MEX.24.9_1
23531,MEX,MEX.25_1,MEX.25.1_1
23532,MEX,MEX.25_1,MEX.25.10_1
23533,MEX,MEX.25_1,MEX.25.11_1
23534,MEX,MEX.25_1,MEX.25.12_1
23535,MEX,MEX.25_1,MEX.25.13_1
23536,MEX,MEX.25_1,MEX.25.14_1
23537,MEX,MEX.25_1,MEX.25.15_1
23538,MEX,MEX.25_1,MEX.25.16_1
23539,MEX,MEX.25_1,MEX.25.17_1
23540,MEX,MEX.25_1,MEX.25.18_1
23541,MEX,MEX.25_1,MEX.25.19_1
23542,MEX,MEX.25_1,MEX.25.2_1
23543,MEX,MEX.25_1,MEX.25.3_1
23544,MEX,MEX.25_1,MEX.25.4_1
23545,MEX,MEX.25_1,MEX.25.5_1
23546,MEX,MEX.25_1,MEX.25.6_1
23547,MEX,MEX.25_1,MEX.25.7_1
23548,MEX,MEX.25_1,MEX.25.8_1
23549,MEX,MEX.25_1,MEX.25.9_1
23550,MEX,MEX.26_1,MEX.26.1_1
23551,MEX,MEX.26_1,MEX.26.10_1
23552,MEX,MEX.26_1,MEX.26.11_1
23553,MEX,MEX.26_1,MEX.26.12_1
23554,MEX,MEX.26_1,MEX.26.13_1
23555,MEX,MEX.26_1,MEX.26.14_1
23556,MEX,MEX.26_1,MEX.26.15_1
23557,MEX,MEX.26_1,MEX.26.16_1
23558,MEX,MEX.26_1,MEX.26.17_1
23559,MEX,MEX.26_1,MEX.26.18_1
23560,MEX,MEX.26_1,MEX.26.19_1
23561,MEX,MEX.26_1,MEX.26.2_1
23562,MEX,MEX.26_1,MEX.26.20_1
23563,MEX,MEX.26_1,MEX.26.21_1
23564,MEX,MEX.26_1,MEX.26.22_1
23565,MEX,MEX.26_1,MEX.26.23_1
23566,MEX,MEX.26_1,MEX.26.24_1
23567,MEX,MEX.26_1,MEX.26.25_1
23568,MEX,MEX.26_1,MEX.26.26_1
23569,MEX,MEX.26_1,MEX.26.27_1
23570,MEX,MEX.26_1,MEX.26.28_1
23571,MEX,MEX.26_1,MEX.26.29_1
23572,MEX,MEX.26_1,MEX.26.3_1
23573,MEX,MEX.26_1,MEX.26.30_1
23574,MEX,MEX.26_1,MEX.26.31_1
23575,MEX,MEX.26_1,MEX.26.32_1
23576,MEX,MEX.26_1,MEX.26.33_1
23577,MEX,MEX.26_1,MEX.26.34_1
23578,MEX,MEX.26_1,MEX.26.35_1
23579,MEX,MEX.26_1,MEX.26.36_1
23580,MEX,MEX.26_1,MEX.26.37_1
23581,MEX,MEX.26_1,MEX.26.38_1
23582,MEX,MEX.26_1,MEX.26.39_1
23583,MEX,MEX.26_1,MEX.26.4_1
23584,MEX,MEX.26_1,MEX.26.40_1
23585,MEX,MEX.26_1,MEX.26.41_1
23586,MEX,MEX.26_1,MEX.26.42_1
23587,MEX,MEX.26_1,MEX.26.43_1
23588,MEX,MEX.26_1,MEX.26.44_1
23589,MEX,MEX.26_1,MEX.26.45_1
23590,MEX,MEX.26_1,MEX.26.46_1
23591,MEX,MEX.26_1,MEX.26.47_1
23592,MEX,MEX.26_1,MEX.26.48_1
23593,MEX,MEX.26_1,MEX.26.49_1
23594,MEX,MEX.26_1,MEX.26.5_1
23595,MEX,MEX.26_1,MEX.26.50_1
23596,MEX,MEX.26_1,MEX.26.51_1
23597,MEX,MEX.26_1,MEX.26.52_1
23598,MEX,MEX.26_1,MEX.26.53_1
23599,MEX,MEX.26_1,MEX.26.54_1
23600,MEX,MEX.26_1,MEX.26.55_1
23601,MEX,MEX.26_1,MEX.26.56_1
23602,MEX,MEX.26_1,MEX.26.57_1
23603,MEX,MEX.26_1,MEX.26.58_1
23604,MEX,MEX.26_1,MEX.26.59_1
23605,MEX,MEX.26_1,MEX.26.6_1
23606,MEX,MEX.26_1,MEX.26.60_1
23607,MEX,MEX.26_1,MEX.26.61_1
23608,MEX,MEX.26_1,MEX.26.62_1
23609,MEX,MEX.26_1,MEX.26.63_1
23610,MEX,MEX.26_1,MEX.26.64_1
23611,MEX,MEX.26_1,MEX.26.65_1
23612,MEX,MEX.26_1,MEX.26.66_1
23613,MEX,MEX.26_1,MEX.26.67_1
23614,MEX,MEX.26_1,MEX.26.68_1
23615,MEX,MEX.26_1,MEX.26.69_1
23616,MEX,MEX.26_1,MEX.26.7_1
23617,MEX,MEX.26_1,MEX.26.8_1
23618,MEX,MEX.26_1,MEX.26.9_1
23619,MEX,MEX.27_1,MEX.27.1_1
23620,MEX,MEX.27_1,MEX.27.10_1
23621,MEX,MEX.27_1,MEX.27.11_1
23622,MEX,MEX.27_1,MEX.27.12_1
23623,MEX,MEX.27_1,MEX.27.13_1
23624,MEX,MEX.27_1,MEX.27.14_1
23625,MEX,MEX.27_1,MEX.27.15_1
23626,MEX,MEX.27_1,MEX.27.16_1
23627,MEX,MEX.27_1,MEX.27.17_1
23628,MEX,MEX.27_1,MEX.27.18_1
23629,MEX,MEX.27_1,MEX.27.2_1
23630,MEX,MEX.27_1,MEX.27.3_1
23631,MEX,MEX.27_1,MEX.27.4_1
23632,MEX,MEX.27_1,MEX.27.5_1
23633,MEX,MEX.27_1,MEX.27.6_1
23634,MEX,MEX.27_1,MEX.27.7_1
23635,MEX,MEX.27_1,MEX.27.8_1
23636,MEX,MEX.27_1,MEX.27.9_1
23637,MEX,MEX.28_1,MEX.28.1_1
23638,MEX,MEX.28_1,MEX.28.10_1
23639,MEX,MEX.28_1,MEX.28.11_1
23640,MEX,MEX.28_1,MEX.28.12_1
23641,MEX,MEX.28_1,MEX.28.13_1
23642,MEX,MEX.28_1,MEX.28.14_1
23643,MEX,MEX.28_1,MEX.28.15_1
23644,MEX,MEX.28_1,MEX.28.16_1
23645,MEX,MEX.28_1,MEX.28.17_1
23646,MEX,MEX.28_1,MEX.28.18_1
23647,MEX,MEX.28_1,MEX.28.19_1
23648,MEX,MEX.28_1,MEX.28.2_1
23649,MEX,MEX.28_1,MEX.28.20_1
23650,MEX,MEX.28_1,MEX.28.21_1
23651,MEX,MEX.28_1,MEX.28.22_1
23652,MEX,MEX.28_1,MEX.28.23_1
23653,MEX,MEX.28_1,MEX.28.24_1
23654,MEX,MEX.28_1,MEX.28.25_1
23655,MEX,MEX.28_1,MEX.28.26_1
23656,MEX,MEX.28_1,MEX.28.27_1
23657,MEX,MEX.28_1,MEX.28.28_1
23658,MEX,MEX.28_1,MEX.28.29_1
23659,MEX,MEX.28_1,MEX.28.3_1
23660,MEX,MEX.28_1,MEX.28.30_1
23661,MEX,MEX.28_1,MEX.28.31_1
23662,MEX,MEX.28_1,MEX.28.32_1
23663,MEX,MEX.28_1,MEX.28.33_1
23664,MEX,MEX.28_1,MEX.28.34_1
23665,MEX,MEX.28_1,MEX.28.35_1
23666,MEX,MEX.28_1,MEX.28.36_1
23667,MEX,MEX.28_1,MEX.28.37_1
23668,MEX,MEX.28_1,MEX.28.38_1
23669,MEX,MEX.28_1,MEX.28.39_1
23670,MEX,MEX.28_1,MEX.28.4_1
23671,MEX,MEX.28_1,MEX.28.40_1
23672,MEX,MEX.28_1,MEX.28.41_1
23673,MEX,MEX.28_1,MEX.28.42_1
23674,MEX,MEX.28_1,MEX.28.43_1
23675,MEX,MEX.28_1,MEX.28.5_1
23676,MEX,MEX.28_1,MEX.28.6_1
23677,MEX,MEX.28_1,MEX.28.7_1
23678,MEX,MEX.28_1,MEX.28.8_1
23679,MEX,MEX.28_1,MEX.28.9_1
23680,MEX,MEX.29_1,MEX.29.1_1
23681,MEX,MEX.29_1,MEX.29.10_1
23682,MEX,MEX.29_1,MEX.29.11_1
23683,MEX,MEX.29_1,MEX.29.12_1
23684,MEX,MEX.29_1,MEX.29.13_1
23685,MEX,MEX.29_1,MEX.29.14_1
23686,MEX,MEX.29_1,MEX.29.15_1
23687,MEX,MEX.29_1,MEX.29.16_1
23688,MEX,MEX.29_1,MEX.29.17_1
23689,MEX,MEX.29_1,MEX.29.18_1
23690,MEX,MEX.29_1,MEX.29.19_1
23691,MEX,MEX.29_1,MEX.29.2_1
23692,MEX,MEX.29_1,MEX.29.20_1
23693,MEX,MEX.29_1,MEX.29.21_1
23694,MEX,MEX.29_1,MEX.29.22_1
23695,MEX,MEX.29_1,MEX.29.23_1
23696,MEX,MEX.29_1,MEX.29.24_1
23697,MEX,MEX.29_1,MEX.29.25_1
23698,MEX,MEX.29_1,MEX.29.26_1
23699,MEX,MEX.29_1,MEX.29.27_1
23700,MEX,MEX.29_1,MEX.29.28_1
23701,MEX,MEX.29_1,MEX.29.29_1
23702,MEX,MEX.29_1,MEX.29.3_1
23703,MEX,MEX.29_1,MEX.29.30_1
23704,MEX,MEX.29_1,MEX.29.31_1
23705,MEX,MEX.29_1,MEX.29.32_1
23706,MEX,MEX.29_1,MEX.29.33_1
23707,MEX,MEX.29_1,MEX.29.34_1
23708,MEX,MEX.29_1,MEX.29.35_1
23709,MEX,MEX.29_1,MEX.29.36_1
23710,MEX,MEX.29_1,MEX.29.37_1
23711,MEX,MEX.29_1,MEX.29.38_1
23712,MEX,MEX.29_1,MEX.29.39_1
23713,MEX,MEX.29_1,MEX.29.4_1
23714,MEX,MEX.29_1,MEX.29.40_1
23715,MEX,MEX.29_1,MEX.29.41_1
23716,MEX,MEX.29_1,MEX.29.42_1
23717,MEX,MEX.29_1,MEX.29.43_1
23718,MEX,MEX.29_1,MEX.29.44_1
23719,MEX,MEX.29_1,MEX.29.5_1
23720,MEX,MEX.29_1,MEX.29.6_1
23721,MEX,MEX.29_1,MEX.29.7_1
23722,MEX,MEX.29_1,MEX.29.8_1
23723,MEX,MEX.29_1,MEX.29.9_1
23724,MEX,MEX.3_1,MEX.3.1_1
23725,MEX,MEX.3_1,MEX.3.2_1
23726,MEX,MEX.3_1,MEX.3.3_1
23727,MEX,MEX.3_1,MEX.3.4_1
23728,MEX,MEX.3_1,MEX.3.5_1
23729,MEX,MEX.30_1,MEX.30.1_1
23730,MEX,MEX.30_1,MEX.30.10_1
23731,MEX,MEX.30_1,MEX.30.100_1
23732,MEX,MEX.30_1,MEX.30.101_1
23733,MEX,MEX.30_1,MEX.30.102_1
23734,MEX,MEX.30_1,MEX.30.103_1
23735,MEX,MEX.30_1,MEX.30.104_1
23736,MEX,MEX.30_1,MEX.30.105_1
23737,MEX,MEX.30_1,MEX.30.106_1
23738,MEX,MEX.30_1,MEX.30.107_1
23739,MEX,MEX.30_1,MEX.30.108_1
23740,MEX,MEX.30_1,MEX.30.109_1
23741,MEX,MEX.30_1,MEX.30.11_1
23742,MEX,MEX.30_1,MEX.30.110_1
23743,MEX,MEX.30_1,MEX.30.111_1
23744,MEX,MEX.30_1,MEX.30.112_1
23745,MEX,MEX.30_1,MEX.30.113_1
23746,MEX,MEX.30_1,MEX.30.114_1
23747,MEX,MEX.30_1,MEX.30.115_1
23748,MEX,MEX.30_1,MEX.30.116_1
23749,MEX,MEX.30_1,MEX.30.117_1
23750,MEX,MEX.30_1,MEX.30.118_1
23751,MEX,MEX.30_1,MEX.30.119_1
23752,MEX,MEX.30_1,MEX.30.12_1
23753,MEX,MEX.30_1,MEX.30.120_1
23754,MEX,MEX.30_1,MEX.30.121_1
23755,MEX,MEX.30_1,MEX.30.122_1
23756,MEX,MEX.30_1,MEX.30.123_1
23757,MEX,MEX.30_1,MEX.30.124_1
23758,MEX,MEX.30_1,MEX.30.125_1
23759,MEX,MEX.30_1,MEX.30.126_1
23760,MEX,MEX.30_1,MEX.30.127_1
23761,MEX,MEX.30_1,MEX.30.128_1
23762,MEX,MEX.30_1,MEX.30.129_1
23763,MEX,MEX.30_1,MEX.30.13_1
23764,MEX,MEX.30_1,MEX.30.130_1
23765,MEX,MEX.30_1,MEX.30.131_1
23766,MEX,MEX.30_1,MEX.30.132_1
23767,MEX,MEX.30_1,MEX.30.133_1
23768,MEX,MEX.30_1,MEX.30.134_1
23769,MEX,MEX.30_1,MEX.30.135_1
23770,MEX,MEX.30_1,MEX.30.136_1
23771,MEX,MEX.30_1,MEX.30.137_1
23772,MEX,MEX.30_1,MEX.30.138_1
23773,MEX,MEX.30_1,MEX.30.139_1
23774,MEX,MEX.30_1,MEX.30.14_1
23775,MEX,MEX.30_1,MEX.30.140_1
23776,MEX,MEX.30_1,MEX.30.141_1
23777,MEX,MEX.30_1,MEX.30.142_1
23778,MEX,MEX.30_1,MEX.30.143_1
23779,MEX,MEX.30_1,MEX.30.144_1
23780,MEX,MEX.30_1,MEX.30.145_1
23781,MEX,MEX.30_1,MEX.30.146_1
23782,MEX,MEX.30_1,MEX.30.147_1
23783,MEX,MEX.30_1,MEX.30.148_1
23784,MEX,MEX.30_1,MEX.30.149_1
23785,MEX,MEX.30_1,MEX.30.15_1
23786,MEX,MEX.30_1,MEX.30.150_1
23787,MEX,MEX.30_1,MEX.30.151_1
23788,MEX,MEX.30_1,MEX.30.152_1
23789,MEX,MEX.30_1,MEX.30.153_1
23790,MEX,MEX.30_1,MEX.30.154_1
23791,MEX,MEX.30_1,MEX.30.155_1
23792,MEX,MEX.30_1,MEX.30.156_1
23793,MEX,MEX.30_1,MEX.30.157_1
23794,MEX,MEX.30_1,MEX.30.158_1
23795,MEX,MEX.30_1,MEX.30.159_1
23796,MEX,MEX.30_1,MEX.30.16_1
23797,MEX,MEX.30_1,MEX.30.160_1
23798,MEX,MEX.30_1,MEX.30.161_1
23799,MEX,MEX.30_1,MEX.30.162_1
23800,MEX,MEX.30_1,MEX.30.163_1
23801,MEX,MEX.30_1,MEX.30.164_1
23802,MEX,MEX.30_1,MEX.30.165_1
23803,MEX,MEX.30_1,MEX.30.166_1
23804,MEX,MEX.30_1,MEX.30.167_1
23805,MEX,MEX.30_1,MEX.30.168_1
23806,MEX,MEX.30_1,MEX.30.169_1
23807,MEX,MEX.30_1,MEX.30.17_1
23808,MEX,MEX.30_1,MEX.30.170_1
23809,MEX,MEX.30_1,MEX.30.171_1
23810,MEX,MEX.30_1,MEX.30.172_1
23811,MEX,MEX.30_1,MEX.30.173_1
23812,MEX,MEX.30_1,MEX.30.174_1
23813,MEX,MEX.30_1,MEX.30.175_1
23814,MEX,MEX.30_1,MEX.30.176_1
23815,MEX,MEX.30_1,MEX.30.177_1
23816,MEX,MEX.30_1,MEX.30.178_1
23817,MEX,MEX.30_1,MEX.30.179_1
23818,MEX,MEX.30_1,MEX.30.18_1
23819,MEX,MEX.30_1,MEX.30.180_1
23820,MEX,MEX.30_1,MEX.30.181_1
23821,MEX,MEX.30_1,MEX.30.182_1
23822,MEX,MEX.30_1,MEX.30.183_1
23823,MEX,MEX.30_1,MEX.30.184_1
23824,MEX,MEX.30_1,MEX.30.185_1
23825,MEX,MEX.30_1,MEX.30.186_1
23826,MEX,MEX.30_1,MEX.30.187_1
23827,MEX,MEX.30_1,MEX.30.188_1
23828,MEX,MEX.30_1,MEX.30.189_1
23829,MEX,MEX.30_1,MEX.30.19_1
23830,MEX,MEX.30_1,MEX.30.190_1
23831,MEX,MEX.30_1,MEX.30.191_1
23832,MEX,MEX.30_1,MEX.30.192_1
23833,MEX,MEX.30_1,MEX.30.193_1
23834,MEX,MEX.30_1,MEX.30.194_1
23835,MEX,MEX.30_1,MEX.30.195_1
23836,MEX,MEX.30_1,MEX.30.196_1
23837,MEX,MEX.30_1,MEX.30.197_1
23838,MEX,MEX.30_1,MEX.30.198_1
23839,MEX,MEX.30_1,MEX.30.199_1
23840,MEX,MEX.30_1,MEX.30.2_1
23841,MEX,MEX.30_1,MEX.30.20_1
23842,MEX,MEX.30_1,MEX.30.200_1
23843,MEX,MEX.30_1,MEX.30.201_1
23844,MEX,MEX.30_1,MEX.30.202_1
23845,MEX,MEX.30_1,MEX.30.203_1
23846,MEX,MEX.30_1,MEX.30.21_1
23847,MEX,MEX.30_1,MEX.30.22_1
23848,MEX,MEX.30_1,MEX.30.23_1
23849,MEX,MEX.30_1,MEX.30.24_1
23850,MEX,MEX.30_1,MEX.30.25_1
23851,MEX,MEX.30_1,MEX.30.26_1
23852,MEX,MEX.30_1,MEX.30.27_1
23853,MEX,MEX.30_1,MEX.30.28_1
23854,MEX,MEX.30_1,MEX.30.29_1
23855,MEX,MEX.30_1,MEX.30.3_1
23856,MEX,MEX.30_1,MEX.30.30_1
23857,MEX,MEX.30_1,MEX.30.31_1
23858,MEX,MEX.30_1,MEX.30.32_1
23859,MEX,MEX.30_1,MEX.30.33_1
23860,MEX,MEX.30_1,MEX.30.34_1
23861,MEX,MEX.30_1,MEX.30.35_1
23862,MEX,MEX.30_1,MEX.30.36_1
23863,MEX,MEX.30_1,MEX.30.37_1
23864,MEX,MEX.30_1,MEX.30.38_1
23865,MEX,MEX.30_1,MEX.30.39_1
23866,MEX,MEX.30_1,MEX.30.4_1
23867,MEX,MEX.30_1,MEX.30.40_1
23868,MEX,MEX.30_1,MEX.30.41_1
23869,MEX,MEX.30_1,MEX.30.42_1
23870,MEX,MEX.30_1,MEX.30.43_1
23871,MEX,MEX.30_1,MEX.30.44_1
23872,MEX,MEX.30_1,MEX.30.45_1
23873,MEX,MEX.30_1,MEX.30.46_1
23874,MEX,MEX.30_1,MEX.30.47_1
23875,MEX,MEX.30_1,MEX.30.48_1
23876,MEX,MEX.30_1,MEX.30.49_1
23877,MEX,MEX.30_1,MEX.30.5_1
23878,MEX,MEX.30_1,MEX.30.50_1
23879,MEX,MEX.30_1,MEX.30.51_1
23880,MEX,MEX.30_1,MEX.30.52_1
23881,MEX,MEX.30_1,MEX.30.53_1
23882,MEX,MEX.30_1,MEX.30.54_1
23883,MEX,MEX.30_1,MEX.30.55_1
23884,MEX,MEX.30_1,MEX.30.56_1
23885,MEX,MEX.30_1,MEX.30.57_1
23886,MEX,MEX.30_1,MEX.30.58_1
23887,MEX,MEX.30_1,MEX.30.59_1
23888,MEX,MEX.30_1,MEX.30.6_1
23889,MEX,MEX.30_1,MEX.30.60_1
23890,MEX,MEX.30_1,MEX.30.61_1
23891,MEX,MEX.30_1,MEX.30.62_1
23892,MEX,MEX.30_1,MEX.30.63_1
23893,MEX,MEX.30_1,MEX.30.64_1
23894,MEX,MEX.30_1,MEX.30.65_1
23895,MEX,MEX.30_1,MEX.30.66_1
23896,MEX,MEX.30_1,MEX.30.67_1
23897,MEX,MEX.30_1,MEX.30.68_1
23898,MEX,MEX.30_1,MEX.30.69_1
23899,MEX,MEX.30_1,MEX.30.7_1
23900,MEX,MEX.30_1,MEX.30.70_1
23901,MEX,MEX.30_1,MEX.30.71_1
23902,MEX,MEX.30_1,MEX.30.72_1
23903,MEX,MEX.30_1,MEX.30.73_1
23904,MEX,MEX.30_1,MEX.30.74_1
23905,MEX,MEX.30_1,MEX.30.75_1
23906,MEX,MEX.30_1,MEX.30.76_1
23907,MEX,MEX.30_1,MEX.30.77_1
23908,MEX,MEX.30_1,MEX.30.78_1
23909,MEX,MEX.30_1,MEX.30.79_1
23910,MEX,MEX.30_1,MEX.30.8_1
23911,MEX,MEX.30_1,MEX.30.80_1
23912,MEX,MEX.30_1,MEX.30.81_1
23913,MEX,MEX.30_1,MEX.30.82_1
23914,MEX,MEX.30_1,MEX.30.83_1
23915,MEX,MEX.30_1,MEX.30.84_1
23916,MEX,MEX.30_1,MEX.30.85_1
23917,MEX,MEX.30_1,MEX.30.86_1
23918,MEX,MEX.30_1,MEX.30.87_1
23919,MEX,MEX.30_1,MEX.30.88_1
23920,MEX,MEX.30_1,MEX.30.89_1
23921,MEX,MEX.30_1,MEX.30.9_1
23922,MEX,MEX.30_1,MEX.30.90_1
23923,MEX,MEX.30_1,MEX.30.91_1
23924,MEX,MEX.30_1,MEX.30.92_1
23925,MEX,MEX.30_1,MEX.30.93_1
23926,MEX,MEX.30_1,MEX.30.94_1
23927,MEX,MEX.30_1,MEX.30.95_1
23928,MEX,MEX.30_1,MEX.30.96_1
23929,MEX,MEX.30_1,MEX.30.97_1
23930,MEX,MEX.30_1,MEX.30.98_1
23931,MEX,MEX.30_1,MEX.30.99_1
23932,MEX,MEX.31_1,MEX.31.1_1
23933,MEX,MEX.31_1,MEX.31.10_1
23934,MEX,MEX.31_1,MEX.31.100_1
23935,MEX,MEX.31_1,MEX.31.101_1
23936,MEX,MEX.31_1,MEX.31.102_1
23937,MEX,MEX.31_1,MEX.31.103_1
23938,MEX,MEX.31_1,MEX.31.104_1
23939,MEX,MEX.31_1,MEX.31.105_1
23940,MEX,MEX.31_1,MEX.31.106_1
23941,MEX,MEX.31_1,MEX.31.11_1
23942,MEX,MEX.31_1,MEX.31.12_1
23943,MEX,MEX.31_1,MEX.31.13_1
23944,MEX,MEX.31_1,MEX.31.14_1
23945,MEX,MEX.31_1,MEX.31.15_1
23946,MEX,MEX.31_1,MEX.31.16_1
23947,MEX,MEX.31_1,MEX.31.17_1
23948,MEX,MEX.31_1,MEX.31.18_1
23949,MEX,MEX.31_1,MEX.31.19_1
23950,MEX,MEX.31_1,MEX.31.2_1
23951,MEX,MEX.31_1,MEX.31.20_1
23952,MEX,MEX.31_1,MEX.31.21_1
23953,MEX,MEX.31_1,MEX.31.22_1
23954,MEX,MEX.31_1,MEX.31.23_1
23955,MEX,MEX.31_1,MEX.31.24_1
23956,MEX,MEX.31_1,MEX.31.25_1
23957,MEX,MEX.31_1,MEX.31.26_1
23958,MEX,MEX.31_1,MEX.31.27_1
23959,MEX,MEX.31_1,MEX.31.28_1
23960,MEX,MEX.31_1,MEX.31.29_1
23961,MEX,MEX.31_1,MEX.31.3_1
23962,MEX,MEX.31_1,MEX.31.30_1
23963,MEX,MEX.31_1,MEX.31.31_1
23964,MEX,MEX.31_1,MEX.31.32_1
23965,MEX,MEX.31_1,MEX.31.33_1
23966,MEX,MEX.31_1,MEX.31.34_1
23967,MEX,MEX.31_1,MEX.31.35_1
23968,MEX,MEX.31_1,MEX.31.36_1
23969,MEX,MEX.31_1,MEX.31.37_1
23970,MEX,MEX.31_1,MEX.31.38_1
23971,MEX,MEX.31_1,MEX.31.39_1
23972,MEX,MEX.31_1,MEX.31.4_1
23973,MEX,MEX.31_1,MEX.31.40_1
23974,MEX,MEX.31_1,MEX.31.41_1
23975,MEX,MEX.31_1,MEX.31.42_1
23976,MEX,MEX.31_1,MEX.31.43_1
23977,MEX,MEX.31_1,MEX.31.44_1
23978,MEX,MEX.31_1,MEX.31.45_1
23979,MEX,MEX.31_1,MEX.31.46_1
23980,MEX,MEX.31_1,MEX.31.47_1
23981,MEX,MEX.31_1,MEX.31.48_1
23982,MEX,MEX.31_1,MEX.31.49_1
23983,MEX,MEX.31_1,MEX.31.5_1
23984,MEX,MEX.31_1,MEX.31.50_1
23985,MEX,MEX.31_1,MEX.31.51_1
23986,MEX,MEX.31_1,MEX.31.52_1
23987,MEX,MEX.31_1,MEX.31.53_1
23988,MEX,MEX.31_1,MEX.31.54_1
23989,MEX,MEX.31_1,MEX.31.55_1
23990,MEX,MEX.31_1,MEX.31.56_1
23991,MEX,MEX.31_1,MEX.31.57_1
23992,MEX,MEX.31_1,MEX.31.58_1
23993,MEX,MEX.31_1,MEX.31.59_1
23994,MEX,MEX.31_1,MEX.31.6_1
23995,MEX,MEX.31_1,MEX.31.60_1
23996,MEX,MEX.31_1,MEX.31.61_1
23997,MEX,MEX.31_1,MEX.31.62_1
23998,MEX,MEX.31_1,MEX.31.63_1
23999,MEX,MEX.31_1,MEX.31.64_1
24000,MEX,MEX.31_1,MEX.31.65_1
24001,MEX,MEX.31_1,MEX.31.66_1
24002,MEX,MEX.31_1,MEX.31.67_1
24003,MEX,MEX.31_1,MEX.31.68_1
24004,MEX,MEX.31_1,MEX.31.69_1
24005,MEX,MEX.31_1,MEX.31.7_1
24006,MEX,MEX.31_1,MEX.31.70_1
24007,MEX,MEX.31_1,MEX.31.71_1
24008,MEX,MEX.31_1,MEX.31.72_1
24009,MEX,MEX.31_1,MEX.31.73_1
24010,MEX,MEX.31_1,MEX.31.74_1
24011,MEX,MEX.31_1,MEX.31.75_1
24012,MEX,MEX.31_1,MEX.31.76_1
24013,MEX,MEX.31_1,MEX.31.77_1
24014,MEX,MEX.31_1,MEX.31.78_1
24015,MEX,MEX.31_1,MEX.31.79_1
24016,MEX,MEX.31_1,MEX.31.8_1
24017,MEX,MEX.31_1,MEX.31.80_1
24018,MEX,MEX.31_1,MEX.31.81_1
24019,MEX,MEX.31_1,MEX.31.82_1
24020,MEX,MEX.31_1,MEX.31.83_1
24021,MEX,MEX.31_1,MEX.31.84_1
24022,MEX,MEX.31_1,MEX.31.85_1
24023,MEX,MEX.31_1,MEX.31.86_1
24024,MEX,MEX.31_1,MEX.31.87_1
24025,MEX,MEX.31_1,MEX.31.88_1
24026,MEX,MEX.31_1,MEX.31.89_1
24027,MEX,MEX.31_1,MEX.31.9_1
24028,MEX,MEX.31_1,MEX.31.90_1
24029,MEX,MEX.31_1,MEX.31.91_1
24030,MEX,MEX.31_1,MEX.31.92_1
24031,MEX,MEX.31_1,MEX.31.93_1
24032,MEX,MEX.31_1,MEX.31.94_1
24033,MEX,MEX.31_1,MEX.31.95_1
24034,MEX,MEX.31_1,MEX.31.96_1
24035,MEX,MEX.31_1,MEX.31.97_1
24036,MEX,MEX.31_1,MEX.31.98_1
24037,MEX,MEX.31_1,MEX.31.99_1
24038,MEX,MEX.32_1,MEX.32.1_1
24039,MEX,MEX.32_1,MEX.32.10_1
24040,MEX,MEX.32_1,MEX.32.11_1
24041,MEX,MEX.32_1,MEX.32.12_1
24042,MEX,MEX.32_1,MEX.32.13_1
24043,MEX,MEX.32_1,MEX.32.14_1
24044,MEX,MEX.32_1,MEX.32.15_1
24045,MEX,MEX.32_1,MEX.32.16_1
24046,MEX,MEX.32_1,MEX.32.17_1
24047,MEX,MEX.32_1,MEX.32.18_1
24048,MEX,MEX.32_1,MEX.32.19_1
24049,MEX,MEX.32_1,MEX.32.2_1
24050,MEX,MEX.32_1,MEX.32.20_1
24051,MEX,MEX.32_1,MEX.32.21_1
24052,MEX,MEX.32_1,MEX.32.22_1
24053,MEX,MEX.32_1,MEX.32.23_1
24054,MEX,MEX.32_1,MEX.32.24_1
24055,MEX,MEX.32_1,MEX.32.25_1
24056,MEX,MEX.32_1,MEX.32.26_1
24057,MEX,MEX.32_1,MEX.32.27_1
24058,MEX,MEX.32_1,MEX.32.28_1
24059,MEX,MEX.32_1,MEX.32.29_1
24060,MEX,MEX.32_1,MEX.32.3_1
24061,MEX,MEX.32_1,MEX.32.30_1
24062,MEX,MEX.32_1,MEX.32.31_1
24063,MEX,MEX.32_1,MEX.32.32_1
24064,MEX,MEX.32_1,MEX.32.33_1
24065,MEX,MEX.32_1,MEX.32.34_1
24066,MEX,MEX.32_1,MEX.32.35_1
24067,MEX,MEX.32_1,MEX.32.36_1
24068,MEX,MEX.32_1,MEX.32.37_1
24069,MEX,MEX.32_1,MEX.32.38_1
24070,MEX,MEX.32_1,MEX.32.39_1
24071,MEX,MEX.32_1,MEX.32.4_1
24072,MEX,MEX.32_1,MEX.32.40_1
24073,MEX,MEX.32_1,MEX.32.41_1
24074,MEX,MEX.32_1,MEX.32.42_1
24075,MEX,MEX.32_1,MEX.32.43_1
24076,MEX,MEX.32_1,MEX.32.44_1
24077,MEX,MEX.32_1,MEX.32.45_1
24078,MEX,MEX.32_1,MEX.32.46_1
24079,MEX,MEX.32_1,MEX.32.47_1
24080,MEX,MEX.32_1,MEX.32.48_1
24081,MEX,MEX.32_1,MEX.32.49_1
24082,MEX,MEX.32_1,MEX.32.5_1
24083,MEX,MEX.32_1,MEX.32.50_1
24084,MEX,MEX.32_1,MEX.32.51_1
24085,MEX,MEX.32_1,MEX.32.52_1
24086,MEX,MEX.32_1,MEX.32.53_1
